"Word ID","Word","English Word","Actions","Length","Weight","Strength","Level"
"1892","హస్తము","arm","","3","6","3","3"
"1893","హస్తసాముద్రికం","palm reading","","6","14","4","4"
"1894","సాముద్రికశాస్త్రం","palm reading","","6","17","6","6"
"1895","హస్తిహస్తం","elephant trunk","","4","10","4","4"
"1896","ఏనుగుతొండం","elephant trunk","","5","10","3","3"
"1897","హస్తసూత్రం","armlet","","4","10","4","4"
"1898","సింహపీఠము","simhasan","","5","9","3","3"
"1899","గద్దె","simhasan","","2","5","4","4"
"1900","భద్రాసనము","simhasan","","5","9","4","4"
"1901","గ్రామసింహము","dog","","5","11","4","4"
"1902","ఛాయాగ్రహణయంత్రము","movie camera","","8","16","3","3"
"1903","రోదసివాహనము","spaceship","","7","11","2","2"
"1904","మొహరము","moharam","","4","6","2","2"
"1905","అంతస్సత్త్వ","pregnant woman","","4","11","5","5"
"1906","గర్భిణి","pregnant woman","","3","7","4","4"
"1907","చూలాలు","pregnant woman","","3","6","2","2"
"1908","భ్రూణ","pregnant woman","","2","5","4","4"
"1909","రైలుబండి","train","","4","8","2","2"
"1910","రైలుపట్టాలు","train tracks","","5","11","4","4"
"1911","బిరడా","cork","","3","5","2","2"
"1912","బీజగణితం","algebra","","5","8","2","2"
"1913","బిళ్లబంట్రోతు","peon","","5","13","4","4"
"1914","తిండిపోతు","glutton","","4","9","3","3"
"1915","సెగ్గడ్డ","boil","","3","8","3","3"
"1916","అలుకుగుడ్డ","mop cloth","","5","10","3","3"
"1917","చెలియలికట్ట","seashore","","6","11","3","3"
"1918","సంక్షిప్తము","abbreviation","","4","11","4","4"
"1919","క్లుప్తీకరణ","abbreviation","","5","11","4","4"
"1920","సంక్షిప్తీకరణ","abbreviation","","6","13","4","4"
"1921","సంకటి","porridge","","3","5","2","2"
"1922","సంకలనం","compilation","","4","6","2","2"
"1923","గణాంకశాస్త్రం","statistics","","5","13","6","6"
"1924","బేసిసంఖ్యలు","odd number","","5","11","3","3"
"1925","సరిసంఖ్యలు","even number","","5","10","3","3"
"1926","సంఖ్యాశాస్త్రం","statistics","","4","14","6","6"
"1927","సంగడికత్తె","female friend","","5","10","4","4"
"1928","సంగ్రహాలయం","museum","","5","10","3","3"
"1929","సంగ్రామం","war","","3","8","4","4"
"1930","వస్తుప్రదర్శనశాల","museum","","8","16","4","4"
"1931","సంజ్ఞలు","hand_signs","","3","7","3","3"
"1932","సైగలు","hand_signs","","3","5","2","2"
"1933","చిహ్నములు","hand_signs","","4","9","3","3"
"1934","సందెజపము","praying to sun","","5","8","2","2"
"1935","సంధ్యోపాసన","praying to sun","","5","10","4","4"
"1936","సంధ్యావందనం","praying to sun","","5","11","4","4"
"1937","సంపెంగ","champaka","","3","6","3","3"
"1938","చంపకము","champaka","","4","6","2","2"
"1939","సంపెంగపువ్వు","champaka","","5","12","4","4"
"1940","సంఘసేవకుడు","male social worker","","6","10","2","2"
"1941","సంఘసేవకి","female social worker","","5","8","2","2"
"1942","సంవాదం","debate","","3","6","2","2"
"1943","మేఘసందేశం","sky message","","5","9","2","2"
"1944","సహజవనరులు","natural resources","","7","9","2","2"
"1945","సంపాదకీయం","editorial","","5","9","2","2"
"1946","నానార్థపదనిఘంటువు","thesaurus","","9","17","3","3"
"1947","సంవత్సరం","year","","4","8","3","3"
"1948","సంయుక్తాక్షరం","consonant blend","","5","13","4","4"
"1949","సంసారం","family","","3","6","2","2"
"1950","కుటుంబం","family","","3","7","3","3"
"1951","కాపురం","family","","3","6","2","2"
"1952","ద్వీపకల్పం","peninsula","","4","10","4","4"
"1953","హంసతూలికాతల్పం","swan mattress","","7","14","4","4"
"1954","పెనిమిటి","husband","","4","8","2","2"
"1955","భర్త","husband","","2","4","3","3"
"1956","మొగుడు","husband","","3","6","2","2"
"1957","ఇంటాయన","husband","","4","6","2","2"
"1958","అర్ధాంగి","wife","","3","8","5","5"
"1959","ఆలు","wife","","2","3","2","2"
"1960","ఇల్లాలు","wife","","3","7","4","4"
"1961","పత్ని","wife","","2","5","4","4"
"1962","పెండ్లాము","wife","","3","9","4","4"
"1963","సహధర్మచారిణి","wife","","7","12","3","3"
"1964","పెళ్ళాం","wife","","2","7","5","5"
"1965","ఫిరంగి","cannon","","3","6","2","2"
"1966","ఫిర్యాదు","complaint","","3","8","4","4"
"1967","ఫలహారశాల","restaurant","","6","8","2","2"
"1968","ఫలహారం","snacks","","4","6","2","2"
"1969","ఫలకం","plaque","","3","4","2","2"
"1970","పొరటు","scrambled egg","","3","5","2","2"
"1971","పొదుగుపెట్టె","incubator","","5","12","4","4"
"1972","పొదుగు","udder","","3","6","2","2"
"1973","పొత్తిళ్ళు","baby linen","","3","10","4","4"
"1974","పుష్కరిణి","lotus pond","","4","9","3","3"
"1975","పురస్కారం","felicitation","","4","9","4","4"
"1976","పురుడు","delivery","","3","6","2","2"
"1977","మంచుపులి","snow leopard","","4","8","2","2"
"1978","కొండపులి","mountain lion","","4","8","3","3"
"1979","నల్లపులి","panther","","4","8","3","3"
"1980","పుష్యరాగం","topaz","","4","9","3","3"
"1981","పూర్ణచంద్రుడు","full moon","","5","13","4","4"
"1982","ఊరగాయపచ్చళ్ళు","pickles","","7","13","4","4"
"1983","పచ్చళ్ళు","pickles","","3","8","4","4"
"1984","అచార్లు","pickles","","3","7","4","4"
"1985","పొర్లుదండాలు","rolling_around_temple","","5","12","4","4"
"1986","అంగప్రదక్షిణము","rolling_around_temple","","7","14","4","4"
"1987","పొర్లుకట్ట","dam_anicut","","4","10","4","4"
"1988","ఆనకట్ట","dam_anicut","","4","6","3","3"
"1989","ఘటి","earthern pot","","2","3","2","2"
"1990","దుత్త","earthern pot","","2","5","3","3"
"1991","బాన","earthern pot","","2","3","2","2"
"1992","బుంగ","earthern pot","","2","4","3","3"
"1993","కడవ","earthern","","3","3","1","1"
"1994","పీర్లు","muharram pirlu","","2","6","4","4"
"1995","అంగూర్లు","grapes","","3","8","4","4"
"1996","పలకపెంకు","flooring tile","","5","8","3","3"
"1997","గాజుపెంకులు","broken piece of glass","","5","11","3","3"
"1998","పెండ్లిపిలుపు","wedding invitation","","5","13","4","4"
"1999","ఆకాశరామన్నఉత్తరం","anonymous letter","","9","16","3","3"
"2000","తగాదా","argument","","3","5","2","2"
"2001","తోపుడుబండి","push cart","","5","10","2","2"
"2002","తోమాల","wreath","","3","5","2","2"
"2003","తోలుబొమ్మలాట","leather puppet show","","6","12","3","3"
"2004","తోపుఖానా","armory","","4","8","2","2"
"2005","వాత్సల్యం","love","","3","9","4","4"
"2006","వాయులీనం","violin","","4","8","2","2"
"2007","వానపాము","earthworm","","4","7","2","2"
"2008","వాయవ్యం","north-west","","3","7","4","4"
"2009","వారధి","bridge","","3","5","2","2"
"2010","వార్ధక్యం","old age","","3","9","4","4"
"2011","వార్తాపత్రిక","news paper","","5","12","4","4"
"2012","వాలుకుర్చీ","lounging chair","","4","10","4","4"
"2013","వాస్తుశిల్పి","architect","","4","12","4","4"
"2014","జపమాల","prayer_bead","","4","5","2","2"
"2015","జపమాలిక","prayer_bead","","5","7","2","2"
"2016","రుద్రాక్షమాల","prayer_bead","","5","12","4","4"
"2017","అక్షమాల","prayer_bead","","4","7","3","3"
"2018","అక్షసూత్రము","prayer_bead","","5","11","3","3"
"2019","అక్షసరము","prayer_bead","","5","8","3","3"
"2021","శిబిరము","tent","","4","7","2","2"
"2022","బిడారు","tent","","3","6","2","2"
"2023","డేరా","tent","","2","4","2","2"
"2024","గుడారము","tent","","4","7","2","2"
"2025","డేగ","falcon_hawk","","2","3","2","2"
"2026","ఆదాయవ్యయాలు","credit and debits","","6","11","3","3"
"2027","జమాఖర్చులు","credit and debits","","5","10","4","4"
"2028","ఆవర్జా","credit and debits","","3","6","4","4"
"2029","సేలయేరు","water fall","","4","7","2","2"
"2030","కొండకాలువ","water fall","","5","9","3","3"
"2031","తటాకము","reservoir","","4","6","2","2"
"2032","జలాశయము","reservoir","","5","7","2","2"
"2033","జాజికాయ","nutmeg","","4","7","2","2"
"2034","జన్మకుండలి","birth horoscope","","5","10","3","3"
"2035","జనాభాలెక్కలు","census","","6","12","3","3"
"2036","జన్యుశాస్త్రం","genetics","","4","13","6","6"
"2037","జరిమానా","fine_penalty","","4","7","2","2"
"2038","జల్లిచేపలు","jelly fish","","5","10","4","4"
"2039","జల్లెడ","sieve","","3","6","4","4"
"2040","జిగురు","glue","","3","6","2","2"
"2041","జానకితాడు","fuse to light explosives","","5","9","2","2"
"2042","వీసం","one sixteenth","","2","4","2","2"
"2043","డేగిసా","boiler","","3","6","2","2"
"2044","తోడేలు","jackal","","3","6","2","2"
"2045","సగ్గుబియ్యం","saggubiyyam","","4","11","4","4"
"2046","సచివాలయం","secretariat","","5","8","2","2"
"2047","సబ్బుబిళ్ల","soap cake","","4","10","4","4"
"2048","సభాపతి","chairman","","4","6","2","2"
"2049","సమాజశాస్త్రం","sociaology","","5","12","6","6"
"2050","సమ్మెట","sledgehammer","","3","6","4","4"
"2051","సర్వనామములు","pronouns","","6","11","3","3"
"2052","సల్లాపము","conversation","","4","8","4","4"
"2053","యిష్టాలాపము","conversation","","5","11","4","4"
"2054","ముచ్చట","conversation","","3","6","3","3"
"2055","కబుర్లు","conversation","","3","7","4","4"
"2056","దిద్దుబాటు","correction","","4","10","4","4"
"2057","సవరణ","correction","","4","4","1","1"
"2058","అభివాదనము","namasthe","","6","9","2","2"
"2059","నమస్కారము","namasthe","","5","9","4","4"
"2060","వక్కాణము","information","","4","8","4","4"
"2061","సమాచారము","information","","5","8","2","2"
"2062","ముత్యాలసరం","pearl necklace","","5","10","4","4"
"2063","పరంజా","scaffolding","","3","5","2","2"
"2064","సర్వసభ్యసమావేశం","general body meeting","","8","15","3","3"
"2065","సర్పిలం","spiral","","3","7","4","4"
"2066","సరీసృపములు","reptiles","","6","10","2","2"
"2067","వంటకత్తె","female chef","","4","8","4","4"
"2068","వంటచూర్ణం","baking powder","","4","9","4","4"
"2069","వంటచెరకు","firewood","","5","8","2","2"
"2070","వక్రరేఖ","curved line","","4","7","3","3"
"2071","వడపోతగిన్నె","strainer container","","6","11","4","4"
"2072","వడ్రంగిపిట్ట","wood pecker","","5","12","4","4"
"2073","శిలాద్రవం","lava","","4","9","3","3"
"2074","శిలాజం","fossil","","3","6","2","2"
"2075","శిరస్త్రాణం","helmet","","4","11","6","6"
"2076","శిథిలం","ruins","","3","6","2","2"
"2077","అంజనము","ointment","","4","6","2","2"
"2078","లేపనము","ointment","","4","6","2","2"
"2079","విలేపనము","ointment","","5","8","2","2"
"2080","విక్రయపత్రం","sale deed","","5","11","4","4"
"2081","విగ్రహారాధన","idolatry","","6","11","3","3"
"2082","విధాత","brahma","","3","5","2","2"
"2083","పంపరనారింజ","grapefruit","","6","10","3","3"
"2084","పంపరపనస","shaddock fruit","","6","7","2","2"
"2085","రూపాంతరము","metamorphosis","","5","9","3","3"
"2086","పంపిణీవ్యవస్థ","distribution system","","6","13","3","3"
"2087","పింగాణిచిప్ప","ceramic bowl","","5","12","3","3"
"2088","జీడిపిక్కలు","cashew nuts","","5","11","3","3"
"2089","అగ్గిపుల్లలు","match sticks","","5","12","4","4"
"2090","పచ్చిపులుసు","raw veggie soup","","5","11","4","4"
"2091","నిలువుటద్దం","standing mirror","","5","11","4","4"
"2093","ఇగురు","fry","","3","5","2","2"
"2094","ఇనుము","to_be_done","","3","5","2","2"
"2096","కినుక","anger","","3","5","2","2"
"2097","కిటుకు","trick","","3","6","2","2"
"2098","కిచిడీ","to_be_done","","3","6","2","2"
"2099","కిరణం","to_be_done","","3","5","2","2"
"2100","కిరాయి","to_be_done","","3","6","2","2"
"2101","కలికి","to_be_done","","3","5","2","2"
"2102","కోణంగి","to_be_done","","3","6","2","2"
"2103","కోణమితి","to_be_done","","4","7","2","2"
"2104","కోనేరు","to_be_done","","3","6","2","2"
"2105","కోరాము","to_be_done","","3","6","2","2"
"2106","కోరడి","to_be_done","","3","5","2","2"
"2107","కోలాటం","to_be_done","","3","6","2","2"
"2108","Tractor","to_be_done","","7","7","7","7"
"2110","జఠరం","to_be_done","","3","4","2","2"
"2111","జగత్తు","to_be_done","","3","6","4","4"
"2112","జగడం","to_be_done","","3","4","2","2"
"2113","జడ్డిగం","to_be_done","","3","7","4","4"
"2114","డాకినీ","to_be_done","","3","6","2","2"
"2115","తగవు","to_be_done","","3","4","2","2"
"2116","తనఖా","to_be_done","","3","4","2","2"
"2117","తపాలాబిళ్ళ","to_be_done","","5","10","3","3"
"2118","తగరం","to_be_done","","3","4","2","2"
"2119","తటాకం","to_be_done","","3","5","2","2"
"2120","తనిఖీ","to_be_done","","3","5","2","2"
"2121","తబుకు","to_be_done","","3","5","2","2"
"2122","తమాషా","to_be_done","","3","5","2","2"
"2123","తరణి","to_be_done","","3","4","2","2"
"2124","అతిథి","guest","","3","5","2","2"
"2125","అవ్యథి","horse","","3","6","3","3"
"2126","దక్షిణ","to_be_done","","3","6","4","4"
"2127","దద్దుర్లు","to_be_done","","3","9","4","4"
"2128","దర్పణం","to_be_done","","3","6","3","3"
"2129","దర్యాప్తు","to_be_done","","3","9","4","4"
"2130","దస్తూరి","to_be_done","","3","7","4","4"
"2131","దహనం","cremation","","3","4","2","2"
"2132","దప్పళం","telugu food","","3","6","3","3"
"2133","దబ్బనం","to_be_done","","3","6","3","3"
"2134","దర్బారు","to_be_done","","3","7","4","4"
"2135","దశాబ్దం","to_be_done","","3","7","4","4"
"2136","దస్త్రము","to_be_done","","3","8","5","5"
"2137","దేవర","to_be_done","","3","4","2","2"
"2138","దేవత","to_be_done","","3","4","2","2"
"2139","దేవిడీ","entrance to fort","","3","6","2","2"
"2140","దేవేరి","to_be_done","","3","6","2","2"
"2141","సంసద్","to_be_done","","3","5","2","2"
"2142","సంపద్","to_be_done","","3","5","2","2"
"2143","నకీబు","to_be_done","","3","5","2","2"
"2144","నక్షత్రం","to_be_done","","3","8","4","4"
"2145","నగరం","to_be_done","","3","4","2","2"
"2146","నజరు","to_be_done","","3","4","2","2"
"2147","నడవ","to_be_done","","3","3","1","1"
"2148","నడుము","to_be_done","","3","5","2","2"
"2149","నమస్తే","to_be_done","","3","6","4","4"
"2151","నలత","sickness","","3","3","1","1"
"2152","నమూనా","to_be_done","","3","5","2","2"
"2153","నంజుడు","to_be_done","","3","6","2","2"
"2154","నందకి","to_be_done","","3","5","2","2"
"2156","అంజనం","to_be_done","","3","5","2","2"
"2157","balloon","to_be_done","","7","7","7","7"
"2158","ప్రకృతి","to_be_done","","3","7","3","3"
"2159","ప్రగతి","to_be_done","","3","6","3","3"
"2160","ప్రచారం","to_be_done","","3","7","3","3"
"2161","ప్రణతి","to_be_done","","3","6","3","3"
"2162","ప్రణయం","to_be_done","","3","6","3","3"
"2163","ప్రణాళి","to_be_done","","3","7","3","3"
"2164","ప్రయోక్త","to_be_done","","3","8","3","3"
"2165","ప్రవక్త","to_be_done","","3","7","3","3"
"2166","ప్రవాహం","to_be_done","","3","7","3","3"
"2167","ప్రసారం","to_be_done","","3","7","3","3"
"2168","ప్రతిజ్ఞ","to_be_done","","3","8","3","3"
"2169","ప్రతీక","to_be_done","","3","6","3","3"
"2170","ప్రతిమ","to_be_done","","3","6","3","3"
"2171","ప్రధాని","to_be_done","","3","7","3","3"
"2172","ప్రబంధం","to_be_done","","3","7","3","3"
"2173","ప్రపంచం","world","","3","7","3","3"
"2174","ప్రమద","to_be_done","","3","5","3","3"
"2175","ప్రమాణం","to_be_done","","3","7","3","3"
"2176","రైలుప్రయాణం","train journey","","5","11","3","3"
"2177","ప్రళయం","to_be_done","","3","6","3","3"
"2178","ప్రవేశం","to_be_done","","3","7","3","3"
"2179","ప్రసాదం","to_be_done","","3","7","3","3"
"2180","ప్రహరి","compound wall","","3","6","3","3"
"2181","భీభత్సం","to_be_done","","3","7","4","4"
"2182","భవనం","to_be_done","","3","4","2","2"
"2183","భక్తుడు","to_be_done","","3","7","4","4"
"2184","భక్ష్యాలు","to_be_done","","3","9","6","6"
"2185","భద్రత","to_be_done","","3","5","3","3"
"2186","భయము","to_be_done","","3","4","2","2"
"2187","భరిణె","to_be_done","","3","5","2","2"
"2188","భాగారం","to_be_done","","3","6","2","2"
"2189","భాజకం","to_be_done","","3","5","2","2"
"2190","భానుడు","sun","","3","6","2","2"
"2191","మకరం","to_be_done","","3","4","2","2"
"2192","మకిలి","to_be_done","","3","5","2","2"
"2193","మక్కువ","to_be_done","","3","6","4","4"
"2194","మక్కెలు","to_be_done","","3","7","4","4"
"2195","మక్షికం","to_be_done","","3","7","4","4"
"2196","మగువ","to_be_done","","3","4","2","2"
"2197","మజ్జిగ","to_be_done","","3","6","4","4"
"2198","మడుగు","to_be_done","","3","5","2","2"
"2199","మదుపు","to_be_done","","3","5","2","2"
"2200","మద్దతు","to_be_done","","3","6","3","3"
"2201","మద్దెల","drum","","3","6","4","4"
"2202","మనవి","appeal","","3","4","2","2"
"2203","మమత","to_be_done","","3","3","1","1"
"2204","మయూరం","to_be_done","","3","5","2","2"
"2205","మర్దనం","to_be_done","","3","6","3","3"
"2206","మహిళ","to_be_done","","3","4","2","2"
"2207","మసాలా","spices","","3","5","2","2"
"2208","తొయ్యలి","to_be_done","","3","7","3","3"
"2209","కన్నయ్య","to_be_done","","3","7","3","3"
"2210","రగడ","to_be_done","","3","3","1","1"
"2211","రజాయి","to_be_done","","3","5","2","2"
"2212","రభస","fight","","3","3","1","1"
"2213","actor","to_be_done","","5","5","5","5"
"2214","farmer","to_be_done","","6","6","6","6"
"2215","లకోటా","envelope","","3","5","2","2"
"2216","లహరి","big wave","","3","4","2","2"
"2217","లలన","beautiful girl","","3","3","1","1"
"2218","eyeball","to_be_done","","7","7","7","7"
"2219","వల్లిక","creeper","","3","6","4","4"
"2220","జాబిల్లి","to_be_done","","3","8","4","4"
"2221","మల్లిక","to_be_done","","3","6","4","4"
"2222","వనిత","to_be_done","","3","4","2","2"
"2223","వరండా","to_be_done","","3","5","2","2"
"2224","వధువు","to_be_done","","3","5","2","2"
"2225","వదనం","to_be_done","","3","4","2","2"
"2226","వడియం","to_be_done","","3","5","2","2"
"2227","విత్తము","to_be_done","","3","7","3","3"
"2228","విజేత","to_be_done","","3","5","2","2"
"2229","విశ్రాంతి","rest","","3","9","5","5"
"2230","విజయచిహ్నము","victory","","6","11","3","3"
"2231","విభూతి","to_be_done","","3","6","2","2"
"2232","విరాళం","to_be_done","","3","6","2","2"
"2233","శకులి","to_be_done","","3","5","2","2"
"2234","శతకం","to_be_done","","3","4","2","2"
"2235","శపథం","to_be_done","","3","4","2","2"
"2236","శబ్దము","to_be_done","","3","6","3","3"
"2237","శలభం","grosshopper","","3","4","2","2"
"2238","శశము","hare","","3","4","2","2"
"2239","శిలాశాసనం","edict","","5","9","2","2"
"2240","శిరస్సు","to_be_done","","3","7","4","4"
"2241","శిల్పము","to_be_done","","3","7","3","3"
"2242","శిలువ","to_be_done","","3","5","2","2"
"2243","శీర్షిక","to_be_done","","3","7","4","4"
"2244","శీతలం","to_be_done","","3","5","2","2"
"2245","శోధన","to_be_done","","3","4","2","2"
"2246","eyelash","to_be_done","","7","7","7","7"
"2247","సామాగ్రి","luggage","","3","8","4","4"
"2248","సారటు","to_be_done","","3","5","2","2"
"2249","సామెత","to_be_done","","3","5","2","2"
"2250","సాలీడు","to_be_done","","3","6","2","2"
"2251","సంస్కర్త","to_be_done","","3","8","3","3"
"2252","అగరువత్తులు","incense sticks","","6","11","4","4"
"2253","అగ్గిపుల్ల","match stick","","4","10","4","4"
"2254","అటక","attic","","3","3","1","1"
"2255","రక్తనిధి","blook bank","","4","8","3","3"
"2256","రచ్చబండ","meeting pedestal","","4","7","3","3"
"2257","ముంతమామిడి","cashew","","5","10","3","3"
"2258","ముక్కాలిపీట","three legged stool","","5","11","4","4"
"2259","త్రిపాది","three legged stool","","3","8","4","4"
"2260","అడుగుబద్ద","foot ruler","","5","9","3","3"
"2261","రామాఫలం","red custard apple","","4","7","2","2"
"2262","తవ్వుగోలు","weed puller","","4","9","4","4"
"2263","దోకుడుబార","weed puller","","5","9","2","2"
"2264","చెక్కుడుపార","weed puller","","5","11","4","4"
"2265","కలుపుకత్తి","weed puller","","5","10","4","4"
"2266","పారకోల","weed puller","","4","6","2","2"
"2267","బొద్దింక","cockroach","","3","8","5","5"
"2268","సముద్రపుకాకి","sea gull","","6","12","3","3"
"2269","కట్లపాము","russels viper","","4","8","3","3"
"2270","గౌరిబెత్తు","russels viper","","4","10","4","4"
"2271","గౌరి","parvathi","","2","4","2","2"
"2272","సుంకము","tax","","3","6","3","3"
"2273","భరిణెపురుగు","cockroach","","6","11","2","2"
"2274","జండాపండుగ","independence day","","5","9","2","2"
"2275","కోదండము","bow","","4","7","2","2"
"2276","విల్లు","bow","","2","6","4","4"
"2277","ఆక్సీకరణజ్వాల","oxidized flame","","7","13","4","4"
"2278","గుంగురు","anklet bell","","3","7","3","3"
"2279","గుంగురుజుట్టు","curly hair","","5","13","4","4"
"2280","వర్ణమాల","alphabet","","4","7","3","3"
"2281","జోడుగుళ్లబారు","pistol","","6","13","3","3"
"2282","విభాజకం","divisor","","4","7","2","2"
"2283","బందోబస్తీ","protection","","4","9","4","4"
"2284","ప్రేతాత్మ","daemon","","3","9","4","4"
"2285","మహాత్మ","mahatma","","3","6","3","3"
"2286","మహాత్మాగాంధి","mahatma_gandhi","","5","12","4","4"
"2287","మిత్రులు","friends","","3","8","4","4"
"2288","స్నేహితులు","friends","","4","10","4","4"
"2289","ద్రోణాచార్య","dronacharya","","4","11","4","4"
"2290","భ్రుకుటి","frown","","3","8","4","4"
"2291","బొమముడు","frown","","4","7","2","2"
"2292","ముట్టడి","seige","","3","7","3","3"
"2293","దిగ్బంధం","blockade","","3","8","4","4"
"2294","అణ్వస్త్రయుద్ధం","nuclear war","","5","15","5","5"
"2295","దొండకాయలు","doMDakaya","","5","9","3","3"
"2296","అనారోగ్యము","sickness","","5","10","3","3"
"2297","గుగ్గిలము","fire_sticks_perfume","","4","9","4","4"
"2298","ఆలుమగలు","husband and wife","","5","7","2","2"
"2299","భార్యాభర్తలు","husband and wife","","5","12","4","4"
"2300","మొగుడుపెళ్ళాలు","husband and wife","","6","14","4","4"
"2301","కళ్ళాపి","cow dung water","","3","7","4","4"
"2302","ఇనుపకుళ్ళాయి","helmet","","6","12","4","4"
"2303","శిరస్త్రాణము","helmet","","5","12","6","6"
"2304","బొమిడికము","helmet","","5","9","2","2"
"2305","తలజీరా","helmet","","4","6","2","2"
"2306","జిల్లాలు","districts","","3","8","4","4"
"2307","అంతరిక్షం","sky","","4","9","4","4"
"2308","శ్రీచక్రం","srichakram","","3","9","4","4"
"2309","శ్రీయంత్రం","srichakram","","3","10","4","4"
"2310","సమ్మాళిగలు","sandals","","5","10","4","4"
"2311","బహుమతి","gift","","4","6","2","2"
"2312","అప్పనము","gift","","4","7","3","3"
"2313","కవ్వింపుచర్య","provocation","","5","12","5","5"
"2314","చలివేంద్రం","watering station","","4","10","4","4"
"2315","తబ్బిబ్బు","bewilderment","","3","9","4","4"
"2316","అరబ్బిదేశస్థుడు","arabic national","","7","15","4","4"
"2317","అరబ్బీభాష","arabic language","","5","9","4","4"
"2318","కట్టెలపొయ్యి","wood stove","","5","12","4","4"
"2319","బొగ్గులపొయ్యి","coal stove","","5","13","4","4"
"2320","ఉంకుటుంగరము","wedding ring","","6","11","3","3"
"2321","మేకపిల్ల","babygoat","","4","8","3","3"
"2322","రిక్తహస్తము","empy hand","","5","11","3","3"
"2323","ఉత్తచెయ్యి","empy hand","","4","10","4","4"
"2324","టూకీ","summary","","2","4","2","2"
"2325","సంగ్రహము","summary","","4","8","3","3"
"2326","సంక్షేపము","summary","","4","9","4","4"
"2327","ఉటంకము","summary","","4","6","2","2"
"2328","సంక్లుప్తము","summary","","4","11","4","4"
"2329","అంగుష్ఠ","thumb","","3","7","3","3"
"2330","అంగుటము","thumb","","4","7","2","2"
"2331","దొంతర","pile","","3","5","3","3"
"2332","దొంతి","pile","","2","5","3","3"
"2333","బాలిక","girl","","3","5","2","2"
"2334","అంబాడు","crawl","","3","6","2","2"
"2335","అంబాణపుకాయ","star fruit","","6","10","2","2"
"2336","బాజా","band","","2","4","2","2"
"2337","బాతాఖాని","chit chat","","4","8","2","2"
"2338","బాతు","duck","","2","4","2","2"
"2339","బాకా","trumpet","","2","4","2","2"
"2340","అంచబాబా","brahma","","4","7","2","2"
"2341","బారకట్ట","ashta chemma","","4","7","3","3"
"2342","బారకాసు","barrocks","","4","7","2","2"
"2343","బారకచేరీ","barrocks","","5","8","2","2"
"2344","బాసట","support","","3","4","2","2"
"2345","బాసపత్రము","agreement","","5","9","3","3"
"2346","ఖరారునామా","agreement","","5","9","2","2"
"2347","ప్రమాణపత్రము","agreement","","6","12","3","3"
"2348","బాసికపట్టు","lotus pose","","5","10","4","4"
"2349","పద్మాసనం","lotus pose","","4","8","4","4"
"2350","బాటసారి","walker","","4","7","2","2"
"2351","బాపనయ్య","brahmin","","4","7","3","3"
"2352","నీటిగుర్రము","hippo","","5","11","3","3"
"2353","తిమింగలము","whale","","5","9","3","3"
"2354","బాడబము","devouring flame","","4","6","2","2"
"2355","బడబాగ్ని","devouring flame","","4","8","4","4"
"2356","బాణాశ్రయము","bow","","5","10","3","3"
"2357","బాణాసనము","bow","","5","8","2","2"
"2358","బాదుషా","badusha","","3","6","2","2"
"2359","బావుటా","flag","","3","6","2","2"
"2360","జెండా","flag","","2","5","3","3"
"2361","పతాకం","flag","","3","5","2","2"
"2362","బాహాబాహీ","fist fight","","4","8","2","2"
"2363","బాలోపవీతం","sacred thread","","5","9","2","2"
"2364","బాలింతరాలు","new_mom","","5","10","3","3"
"2365","బాలాజీ","lord venkateswara","","3","6","2","2"
"2366","బారసాల","naming ceremony","","4","6","2","2"
"2367","బాణజిత్తు","vishnu","","4","9","4","4"
"2368","బాస","pledge","","2","3","2","2"
"2369","ఒట్టు","pledge","","2","5","4","4"
"2370","బాగాలు","nuts","","3","6","2","2"
"2371","బాగాలపెట్టె","paan ka dabba","","5","11","4","4"
"2372","బాగులాడి","beautiful woman","","4","8","2","2"
"2373","బాబు","baby boy","","2","4","2","2"
"2374","బామ్మ","grandma","","2","5","3","3"
"2375","బాపు","gandhi","","2","4","2","2"
"2376","బాబా","elder","","2","4","2","2"
"2377","షిర్దిసాయిబాబా","shirdi sai baba","","6","14","4","4"
"2378","బాణలి","frying pan with handles","","3","5","2","2"
"2379","బారిస్టర్","barrister","","4","9","3","3"
"2380","బార","twelve","","2","3","2","2"
"2381","బారు","row","","2","4","2","2"
"2382","వరుస","row","","3","4","2","2"
"2383","బంతి","row","","2","4","2","2"
"2384","శ్రేణి","row","","2","6","4","4"
"2385","క్రమము","row","","3","6","3","3"
"2386","పరంపర","row","","4","5","2","2"
"2387","రుణము","debt","","3","5","2","2"
"2388","అప్పు","debt","","2","5","4","4"
"2389","బాకీ","debt","","2","4","2","2"
"2390","బాకు","dagger","","2","4","2","2"
"2391","కటారి","dagger","","3","5","2","2"
"2392","చురియ","dagger","","3","5","2","2"
"2393","ముప్పిడి","dagger","","3","8","4","4"
"2394","కత్తి","dagger","","2","5","4","4"
"2395","బాజీకోరు","cheater","","4","8","2","2"
"2396","మోసగాడు","cheater","","4","7","2","2"
"2397","వంచకుడు","cheater","","4","7","2","2"
"2398","బాజుబందు","armlet upper arm","","4","8","2","2"
"2399","రెట్టకడియము","armlet upper arm","","6","11","3","3"
"2400","బాతుకోడి","duck","","4","8","2","2"
"2401","బాలకుడు","boy","","4","7","2","2"
"2402","బాగవతుడు","devotee","","5","8","2","2"
"2403","బాగ్గెము","wealth","","3","8","4","4"
"2404","బాగోతం","street play","","3","6","2","2"
